date,BZ=F,CL=F,NG=F,SPY,XLE
2024-03-01,134.43282542313062,136.3512346805599,73.07845870501772,126.20582588668152,177.43840013571653
2024-03-04,133.2260676088324,134.2540423106827,76.30426408461838,126.0704809184773,175.54469153539583
2024-03-05,132.00321625312648,133.2480809764272,77.93708009107951,124.8105155425169,176.8478871812813
2024-03-06,133.48350289247955,134.9190028895437,76.8219865803853,125.44296150591441,177.39768206848402
2024-03-07,133.48350289247955,134.57800213414907,72.40143442344717,126.68816224934297,178.90449912116708
2024-03-08,132.0675781429821,133.00937784598196,71.88371192768027,125.92775363400715,179.5357301428348
2024-03-11,132.27674507818134,132.87297234048614,70.05177224957669,125.81947465544935,181.38872067592303
2024-03-12,131.81013058355967,132.24210663382667,68.25965920479473,127.1729618874217,181.10364759934293
2024-03-13,135.20514354984732,135.9249772321442,66.02947218340628,126.97361681828328,183.99511196769402
2024-03-14,137.44166705028465,138.5507246753865,69.33493082965016,126.72261806524135,185.8888205680147
2024-03-15,137.31294327057344,138.17561603944546,65.90999703092425,125.46264517929491,186.43859991989993
2024-03-18,139.8069143304332,141.040066613133,67.82158522818824,126.20828916209885,185.58338069015957
2024-03-19,140.5953259985576,142.3188389583802,69.45440123464937,126.90964675729317,187.7010774985529
2024-03-20,138.29444060826467,139.26683406672214,67.66228818986741,128.0834725935076,187.4363712232478
2024-03-21,138.0209117832098,138.22676485192017,67.02509054161847,128.50675042604152,188.5562967282932
2024-03-22,137.45776059169236,137.47654758003807,66.06929881672788,128.2631264792795,188.14905391469804
2024-03-25,139.58165385382623,139.72718638733934,64.31700765778473,127.90876027854239,189.9002259767287
2024-03-26,138.77714864429407,139.16453644177275,62.72401828464521,127.67251113806029,188.43412699127816
2024-03-27,138.51970108487163,138.70417111281057,68.41896099059836,128.74544782196887,190.18529905330882
2024-03-28,140.75623686108426,141.80732481694332,70.21107403538032,128.72084510773976,192.2419109931946
2024-04-01,140.6596878884132,142.7280424665227,73.15810722417812,128.4968973243722,193.66727637609515
2024-04-02,143.07320351700963,145.1832895320677,74.15372558239032,127.67990096431225,196.37548613892363
2024-04-03,143.76507848823826,145.66069579295814,73.31740426249897,127.82015746337905,197.71939985204165
2024-04-04,145.85679694333194,147.63852358926775,70.64914801198682,126.25997288594644,197.59723011502658
2024-04-05,146.69347695990427,148.1841456112511,71.0872172411105,127.57899679203437,199.7149269234199
2024-04-08,145.4223572557504,147.36572558662107,73.43687941498098,127.65035667927644,198.4524493447669
2024-04-09,143.87770872654175,145.31969503756355,74.55197292567522,127.79801802456727,198.51353421327443
2024-04-10,145.5832681182771,146.99061695068002,75.06969542144212,126.51836146524033,199.12441396898467
2024-04-11,144.39259156961134,144.96162733355072,70.25090066870195,127.4731810888939,198.98187743069462
2024-04-12,145.53498749405392,146.0528583691724,70.48984622618319,125.71365895230888,195.74423958193836
2024-04-15,144.97183630253647,145.6266009207567,67.34368936574295,124.13870223235838,193.91163138544272
2024-04-16,144.84311252282527,145.54134422773552,68.97650537220407,123.91229868355953,192.22154419191958
2024-04-17,140.45052095321395,140.9889178006583,68.1800106856343,123.17895605787017,191.67174930471685
2024-04-18,140.16089858675136,141.05712055340624,69.97212373041629,122.92548651942488,191.08123635028164
2024-04-19,140.45052095321395,141.75617600446864,69.77300005877385,121.85254983551627,193.382203299515
2024-04-22,139.98390645859226,141.26171580330498,71.32616754607456,122.97470696785516,194.6446653428505
2024-04-23,142.26869830747748,142.13128464040966,72.16248886596594,124.43400239298195,195.7238883159809
2024-04-24,141.6250916846967,141.19351305055707,65.83034851176383,124.37494386285444,195.86642485427095
2024-04-25,143.21802083812855,142.48933933607748,65.23297749683653,123.90245309187627,196.76236215124374
2024-04-26,144.006432506253,142.9667455969679,64.27718102446312,125.07629394806274,194.95010522070558
2024-04-29,142.23652350043733,140.88660716736393,80.8442866465557,125.51924794399112,196.27366766786608
2024-04-30,141.36765640104957,139.69309151513787,79.2911239067378,123.53086649317598,190.4296385273389
2024-05-01,134.25583329497152,134.6973536993717,76.94146173286732,123.12974311942591,187.39563762069778
2024-05-02,134.62589881692216,134.61209700635055,81.04341506568095,124.28142951682852,188.47484505851068
2024-05-03,133.48350289247955,133.17987822367928,85.30466068933261,125.82193793086667,188.49521185978568
2024-05-06,134.07884116681242,133.81074393033876,87.41537255823903,127.1212781635741,189.98167764651126
2024-05-07,133.8053123417576,133.6402305442965,87.89327316816714,127.26154968261297,189.79840750567115
2024-05-08,134.48109377157851,134.68029975909846,87.09677848159738,127.27385103972753,189.57441929759858
2024-05-09,134.96378953183262,135.14066508806064,91.63680579101752,128.00718615543087,192.11972572086205
2024-05-10,133.2099740674247,133.4356352943977,89.6853909604319,128.1720754086709,191.06088508432416
2024-05-13,134.12710951526032,134.90196195761544,94.82278453729656,128.18928829664807,190.55182379967147
2024-05-14,132.5502739032362,133.0264187779102,93.34927031663905,128.77744036244997,190.7961632737015
2024-05-15,133.1456121775691,134.0664879927122,96.21664549131086,130.37209577575302,191.2237884238892
2024-05-16,133.9822921941414,135.08951627558594,99.36280235175107,130.10385409478985,190.6943603379615
2024-05-17,135.12470039435928,136.504681117984,104.57984919525893,130.29088278684168,193.36183649824002
2024-05-20,134.69026070677776,136.06138273764,109.55794573380275,130.44099238757775,192.09935891958702
2024-05-21,133.35477911276834,135.14066508806064,106.37196698752372,130.76090277241647,191.16268802006417
2024-05-22,131.77795577651952,132.2591605740999,113.18200320417111,130.38439713286758,187.4974560917553
2024-05-23,130.90908867713176,131.06564492187383,105.81442260591798,129.43204078463134,185.78700209695717
2024-05-24,132.1319400328377,132.51491764481833,100.35842545744609,130.28841951142434,186.05172390757977
2024-05-28,135.51085945771763,136.1125315501147,103.14615686044024,130.37947058203292,187.965783773858
2024-05-29,134.51326857861866,135.08951627558594,99.28315858007348,129.46648158055766,184.64670979063672
2024-05-30,131.71359388666392,132.8388774682847,102.4293154405137,128.60763957834735,185.17613787656444
2024-05-31,131.32743482330557,131.2702401717726,103.02668170795823,129.77901715911648,189.77804070439612
2024-06-03,126.08205741993892,126.54731336699807,109.75707415292801,129.88483286225693,184.8096131302018
2024-06-04,124.73048228452177,124.89343238580982,102.98685982211941,130.03003093213044,183.03807426689613
2024-06-05,126.16251285120225,126.29155629627962,109.79689603876682,131.5754508770312,183.0177074656211
2024-06-06,128.51166658994308,128.81500611457255,112.34568663176255,131.57298760161387,183.97474516641898
